,Unnamed: 0,_id,review,score,upvotes,downvotes,sum
3166,3166,5d0a46dec4518e001c90f9b5,"Spannende Vorlesung und super sympathische Dozenten. Prüfung war irgendetwas, die Hälfte nach Gefühl ausgefüllt - hat anscheinend funktioniert. Kann mich jedenfalls nicht beklagen ;)",5,2.0,0.0,1
5412,5412,6040fb2015885b0022bf2a96,"Prüfung war eine Katastrophe - mMn. eine reine Raterei. Ich kenne Leute, die sehr viel gelernt aber nicht bestanden haben sowie Andere, die kaum etwas gemacht haben aber ein 5.5 erhielten.  Die Vorlesung selbst sowie das Praktikum waren leider sehr langweilig, die Dozentin sprach sehr langsam sodass sich mein Gehirn kaum konzentrieren konnte. Schade eigentlich, denn das Thema an sich hätte bestimmt sehr faszinierend sein können!",1,0.0,0.0,0
7527,885,5c9204aad5add1001c761142,Grauen.,2,1.0,1.0,0
606,606,5a745237047872001a561631,schlechte dozenten,1,0.0,0.0,0
8819,2177,60e85b2d7f7b04002226f3bd,einer der besten Kurse in der UZH,5,0.0,0.0,0
7192,550,5c17f958c86872001b1d5947,-niedrige Arbeitsbelastung im Vergleich zu anderen Seminaren -interessante Themen abgedeckt -sehr sympathisch und nett Prof. -fair Bewertung,5,0.0,0.0,0
5447,5447,60817ff2dae74700228a0471,"Katastrophe Vorlesig, Katastrophe Üebig",1,0.0,0.0,0
6710,68,5a60c32fe9399e001ac54cc6,"Das ist keine Einführung in die Bioinformatik. Das ist eine Reihe von Vorträgen von Menschen, die auf dem Gebiet arbeiten, Werbung für ihre Arbeit. Was interessant (oder nicht) sein kann, aber es ist nichts, was man tun könnte, eine sinnvolle Prüfung. Doch, sie immer noch. Total zufällig, riesige Zeitverschwendung. Wenn möglich, vermeiden Sie diesen Kurs: Nehmen Sie eine andere Klasse, ändern Sie Major, fake your own death - was auch immer.",1,7.0,2.0,1
2044,2044,5c40df9df6bb49001c6e8d58,Themen sind nicht so schlecht aufgebaut und man kann sehr gut die Grundprinzipien verstehen. Die Prüfung dreht sich aber recht viel um kleine Detailfragen (v.a. Teile der Mikrobiologie und Virologie).  ,3,0.0,0.0,0
6331,6331,62a5b46d291d910021e17e96,"Modul ist ein grosser Witz. Forum wird kaum betreut (Antworten von Donzenten oder Tutoren dauert teilweise Wochen, wenn überhaupt eine kommt. Meistens sind es andere Studenten, die einem antworten) und Emails werden trotzdem ignoriert. Es gibt 3 Assignments während des Semesters, die teilweise sehr ähnliche Aufgabenstellungen haben. Das erste mussten wir in Woche 3 oder 4 abgeben, Feedback dazu haben wir stand 12. Juni noch immer nicht erhalten (obwohl es schon mehrfach hiess, dass es kommen würde. Wahrscheinlich kommen sie mitsamt der Klausurnote…).  Auch inhaltlich bietet das Modul nicht wirklich einen Mehrwert. ",1,0.0,0.0,0
2643,2643,5c6c8c104da451001c79b95e,"Thema interessant, Professorin langweilg",2,0.0,0.0,0
7613,971,5cf6a78b888ee3001ce50cc0,Einfache Kredite,5,1.0,1.0,0
6246,6246,626951efb01ec80021b9f941,"Blöds Fach, mega langwilig und lernsch nüt, aber mega easy credits und eifachi Prüefig. All in all en rechte Kindergarte",3,0.0,0.0,0
6770,128,5a65f2466e7c4f001abb81b7,überspringen die Vorlesung lesen das Buch,2,6.0,2.0,1
2293,2293,5c508553ab563b001c4d8f89,"Die Vorlesungen sind sehr unterschiedlich. Alle haben spannende Sachen dabei, aber nicht überall bringen sie die Dinge gleich gut auf den Punkt. Auch die Prüfungsfragen sind sehr unterschiedlich. Viele sind sehr gut gestellt und man sieht, dass es auf eine gewisse Sache, die in der Vorlesung behandelt wurde, hinausgeht. Aber es gab auch Fragen, mit sehr unklaren Formulierung.",3,2.0,0.0,1
427,427,5a68d1d3c9e055001ac8d09e,Je nach PhD und Projekt chas en spannende oder en müehsame Kurs si und wenn meh halt Päch hed wird meh für 3.5 Wuche stress & arbet mitere schlächde Note belohnt. ,1,2.0,0.0,1
1243,1243,5b322ff86f5508001adbe0a6,"Statistik wird strukturiert und nachvollziehbar unterrichtet, dabei lernt man R und SPSS besser kennen und anwenden. Vor allem in Vorbereitung auf die Masterarbeit SEHR zu empfehlen. ",5,0.0,0.0,0
7443,801,5c5ae22ef265a5001c581ec4,Interessante Klasse! Sehr angewandte Themen werden im Kurs behandelt.,5,0.0,0.0,0
9392,2750,62c57b528b0c930021cbb7d5,"Dieser Kurs ist wirklich interessant und Details die Evolution der Ökonomie, die eine nette Änderung von etwa 80% aller anderen Wirtschaftsklassen, die Sie nehmen müssen. Einen Versuch wert, aber der Profi ist ein Scrooge, wenn es um Noten geht und es ist schwer zu sagen, was er in einer Prüfung will - dann wieder alle offenen Ende Philosophie-Klassen sind ähnlich. Dennoch einen Versuch wert, wenn Sie gerne lernen, aber mehr Arbeit als die üblichen 3 Kredit-Kurs zu tun anständig.",4,0.0,0.0,0
4972,4972,5f7abdade5ea9a00226acd9a,Als professorin völlig inkompetent,1,0.0,0.0,0
940,940,5afadf29b1fa91001a234dd6,schlechter könnte man das Thema nicht unterrichten... ,1,7.0,0.0,1
2701,2701,5c78de580e3437001c5e4f79,Sehr spannend und interessante Projektarbeit.,5,0.0,0.0,0
2280,2280,5c4f6d69ab563b001c4caff5,"Super Tutorin, aber leider eher Zeitverschwendung - reine Beschäftigungstherapie, fast nichts neues gelernt. (Immerhin null Lernaufwand für die ECTS)",2,0.0,0.0,0
4601,4601,5ed78623551d470022b075ff,Dozentin angenehm und bemüht. Einfache Credits ,4,0.0,0.0,0
324,324,5a648e623557a5001a140e1e,"Eigentlich unnötig. Alle Informationen die man sich selbst beschaffen kann. Aber super, da man geschenkte Kreditpunkte bekommt.",5,2.0,0.0,1
175,175,5a60adb1e9399e001ac543f8,Nicht viel aufwand,4,0.0,0.0,0
3835,3835,5db7fbbba38410001c191eda,"Chilliges, informatives Seminar. Leider mit Anwesenheitspflicht",4,0.0,0.0,0
1386,1386,5b4c646b36ebdc001a711220,Die Abschlussprüfung ist katastrophal. Ein falsches Kreuzchen macht mehr wie eine halbe Note aus. Das heisst ein wenig Glück kann der Unterschied zwischen einer 3 und einer 5 sein.,1,2.0,0.0,1
6334,6334,62a79325f4cfca0021daa901,"Schlechter Content zum lernen. Dozent bespricht Aufgabe in Hybriden Zoom Meeting ohne zu sharen. Ebenfalls sollte er lernen auf den Punkt zu kommen in seinen Aussagen. Einfache Fragen, wie zum Beispiel ob das Buch obligatorisch zu lesen ist, braucht er 5 Minuten und bringt dabei Aussagen wie “A book is a book…” ",1,0.0,0.0,0
4751,4751,5eebd23cec956e0022a55f1c,"Sehr interessante Vorlesung und Arbeitsaufwand ist durchschnittlich. Prüfung ist fair, jedoch streng bewertet. Insgesant ist das Modul sehr zu empfehlen. ",4,0.0,0.0,0
4151,4151,5e1ebd9b70f0bc0022ef5934,"Fach in ordnung, aufwand für 6 credits mehr als nur fair! Würde aber fsa vorziehen. Gefühl nach de prüfung war katastrophal. Wurde dann aber, wie hier auch schon erwähnt, sehr fair bewertet",3,0.0,0.0,0
3379,3379,5d15388600270c001cf1b4dc,"Für Wirtschaftstudenten: VL Besuch unnötig bis zu Osterferien (nur Mikrogrundlagen und ein bisschen mehr Spieltheorie als in Mikro 1, aber gut mit Folien und Übungen lernbar). Danach geht die Theorie (Bürokratie, Demokratie) los, VL Besuch empfehlenswert, da nur Podcast aus 2013 der teilweise von den Folien abweicht. Thematik auch interessant, jedoch Folien nicht für's Auge gemacht. Pflichtliteratur muss man keine lesen. Übungsbesuch unnötig und nicht pflicht - man muss keine Übung vorlösen um die Prüfung zu schreiben! Wenn man alle OLAT Übungen und die alten MC Prüfungen durchlöst, kriegt man das nötige Wissen für die Prüfung. 1 Woche Vorbereitung max. ",3,0.0,0.0,0
2180,2180,5c48cb97aaf8a6001c76db0c,Sehr schwierige Prüfung (egal wie viel man gelernt hat) aber der Professor macht das Fach sehr spannend,4,0.0,0.0,0
3424,3424,5d18b26bb62371001c95eef6,"Vorlesung und bereitgestellte Materialien waren sehr gut, man merkt jedoch dass die Vorlesung zum ersten Mal durchgeführt wurde.  Die Prüfung war sehr komisch, hatte nicht viel mit der Vorlesung zu tun, aber die Bewertung war sehr fair.  Der Durchschnitt lag bei 5.06. Würde dieses Fach weiterempfehlen! ",4,1.0,1.0,0
7925,1283,5ddae14f16515f001c946e3c,"Es ist reine Folter (so wird es scheitern), wie warum ist das überhaupt Pflicht? Ich sehe Nullwert darin... und ich möchte wirklich graduieren...",1,9.0,2.0,1
120,120,5a5f7333be6796001a9db57f,perfekt für Studenten im 3. Semester,4,0.0,0.0,0
5402,5402,603f71c67ff2ca00225bcdfc,Viel zu viel Stoff ,1,0.0,0.0,0
8024,1382,5e1ced8dc3ff0e001e36af27,"Ein paar interessante Algorithmen, aber sie werden gelehrt, so trocken wie menschlich möglich. Eine Menge der Zeit auf die Übungen verbracht Kampf gegen die Datenanalyse-Rahmen, die sie gewählt und nicht schreiben einige interessante Code. Die Beschreibungen in den Übungen sind spärlich, einige von ihnen sogar mit Fehlern. Sehr wenig tatsächliche Datenanalyse, die meisten des Kurses konzentriert sich darauf, wie Computer visuelle Ausgabe generieren.",2,0.0,0.0,0
8138,1496,5e39e78a660b000022a761f7,"Nehmen Sie nicht, es sei denn, Sie haben Empirische Methoden mit Crawford vor genommen und wissen, wie man bereits Mathematica verwenden. Zitat aus Assessment / Exam Ergebnis in Sylva: ""Tut mir leid, Sie haben die Bewertung nicht bestanden (...). Sie waren besser als der Durchschnitt. Tolle Arbeit!"" Ich meine, WTF ist links zu sagen, dass. Der Kurs ist vor allem dort, um Menschen in die Beantwortung der falschen Sache mit irreführenden Frage Phrasierung zu betrügen, obwohl sie die richtige Sache berechnet.",1,5.0,0.0,1
5952,5952,61e9a8457cd6e20021dc08e6,Mit Abstand das schlechteste Fach in meinem Bachelor.,1,0.0,0.0,0
8281,1639,5ef5ee8bcb073400223c830e,"Best Professor, sie versucht ihr Bestes, damit Sie den Kurs verstehen, sehr verantwortlich, sehr interaktiv. Nie bereuen, ihren Kurs zu nehmen!",5,0.0,0.0,0
3596,3596,5d2756fbf515bb001cb1345e,"Ich weiss nicht welche Leute der Uni diesen Mutschler  ausgegraben haben, aber bitte schicken Sie ihn wieder zurück! So eine Inkopetenz! In der Modulausschreibung steht ""Tierethik"" und relevante Themen für die Biologie.... Herrn Mutschlers Vorlieben für gebogene Brücken und seine widersprüchlichen, Personengruppenverletztende Aussagen zählen doch wohl an einer MNF nicht dazu?!",1,2.0,2.0,0
7229,587,5c1fad1886172a001c504d0a,"Wir konnten einen Blick in 3 verschiedene Labore werfen, die ich sehr positiv fand...Es war sehr interessant zu sehen, was sie im Herzklappengewebe-Engineering-Labor machten... Leider mussten wir in den anderen 2 Laboren wegen der ""hohen"" Zahl von 12 Studenten im Kurs zu viel warten.Der Lerneffekt war eher gering, aber die 2 Prüfungen waren fair.",3,0.0,0.0,0
2153,2153,5c477201d5cd47001cbd5678,"Dozent gibt sich sehr Mühe gute Beispiele zu bringen und ist sehr sympathisch und menschlich. Die Übungsstunden sind top organisiert und es wird klar mitgeteilt, was an der Prüfung erwartet wird. Definitiv das angenehmste Modul!",5,18.0,0.0,1
5901,5901,61db72f6ad18a3002180f026,"prüfung war fair wenn man aufgaben in den quizzes und probeprüfung beherrscht und im schlaf kann. Übungen grösster scam, nicht besuchen solche aufgaben kommen NICHT an der prüfung und geht über stoff hinaus! Winkelmann keine didaktischen skills aber kennt man ja von wwf. R ist grösster anschiss aber die 2 R Übungen unbedingt machen da prüfung streng bewertet wird.",2,0.0,0.0,0
5280,5280,601c791a55f784002287c33d,lernt das skript komplett auswendig. alles. ,1,0.0,0.0,0
9264,2622,629d92b5ef8f3400216404ac,"Ein bisschen unorganisiert, aber wenn Sie nach einem Blockkurs suchen, der leicht zu gehen ist und Ihnen eine gute Note geben diese ist perfekt für Sie!;)",4,0.0,0.0,0
9324,2682,62b2fc46821ff6002189dd6b,Ich fand den Inhalt des Kurses toll und ich würde den Kurs dringend empfehlen.,4,0.0,0.0,0
1368,1368,5b462b25af6bcc001af1db08,"Anforderungen überhaupt nicht transparent. Sehr viel Präsenzzeit, irrelevante Vorlesungen...",2,8.0,0.0,1
7070,428,5b58eab016a330001aab44bd,Ich liebe diesen Kurs. Ich bin ein Geek tho,5,6.0,1.0,1
387,387,5a66cadf6e7c4f001abbb156,Auswendig lernen. Auswendig lernen. Auswendig lernen. ,3,0.0,1.0,0
4416,4416,5e441b283bbe530022f4973d,"Was für ein Müll! Stupides auswendiglernen, 1 Woche nach der Prüfung bereits alles vergessen.  Vorlesung nicht besuchen, es werden sowieso nur die Folien vorgelesen. Übungen im Management Teil sind ok und prüfungsrelevant (Bilanz, RW etc), Übungen im Marketing Teil sind vollständig auf den Uniseminar Karten.  Tipp: VL NICHT BESUCHEN, stattdessen früh genug die UNISEMINAR KARTEN AUSWENDIG LERNEN (ja es sind viele, nein es gibt keinen Shortcut). ManagementÜ besuchen, MarketingÜ nicht. An der Prüfung beim Management Teil nur ankreuzen wenn man sich ganz sicher ist! Ich war nur in einigen Übungen und habe die Karten mässig gut auswendig gelernt, hatte eine 4.5",1,3.0,0.0,1
2922,2922,5cf0fd3a7df614001ceaec2b,"Gerade die Semesterprüfung absolviert. Der Kurs ist der schlechteste den Ich in 5 Semestern UZH erlebt habe. Alles fühlt sich willkürlich und zufällig an, die lektionen sind zeitverschwendung, kauft einfach das Buch und macht die aufgaben da. Es gibt jedoch keine garantie die Prüfung zu bestehen, dieses Jahr wurden 6 Themen geprüft. Eines wurde mit 30, die anderen 5 mit 60 punkten bewertet. Eifach öpis, ned UZH wördig",1,24.0,0.0,1
6643,1,5a5e4c87669270001a255a9e,Winkelmann = Ehrenmann,5,1.0,0.0,1
4066,4066,5e136c3be9a3f4001ed0cf67,Spannend aber relativ viel Ufwand für 2 ects. Für all wo sich für Gschicht interessieret,4,0.0,0.0,0
5154,5154,60015cbd95d4dd00222abe44,"Cringewürdiges Laberfach. Eure Semestergebühren sind besser in Fächer investiert, in denen man auch richtige Skills lernt. Das hier ist einfach nur bürokratisierter Menschenverstand.",2,0.0,0.0,0
5032,5032,5fd15060e1595700224eb600,"hat mir während dem semester nicht wirklich gefallen, aber im nachhinein dankbar. das angewandte und real world applications werden sonst gerne übersprungen und ML nur aus mathematisch theoretischer sicht angegangen die einem häufig ausser bei akademischen daten nichts nützt. aber ja eher bwl mässiges auswendiglernen.",4,0.0,0.0,0
2077,2077,5c438ea0dfba3f001cf17e88,"Prof gab sich extrem viel Mühe. Folien sind überlegt gestaltet. Inhaltlich war der Stoff alles in allem spannend. Kommunikation zur Prüfung hätte besser sein können. Fach war aber dann nicht so geschenkt wie viele am Anfang annahmen. Wenn man etwas am Thema interessiert ist, dann ist es zu empfehlen. ",4,1.0,1.0,0
6898,256,5a958e2443ed29001a1eae14,Das ist nicht der Fall.,3,0.0,0.0,0
8761,2119,60d305dc9d071e0022935a7a,"Professor Fritz ist nett. Das Material ist unnötig desorganisiert, es fühlt sich an, weil die Prüfung einfacher ist als einige andere, sie wollen es durch den Zugang zu den Ressourcen chaotisch erschweren und bieten widersprüchliche Informationen mit den Lesungen. Auch hasse ich diese Art von Top-down-Lehren von, was nur wirklich durch Erfahrung gelernt werden kann, so dass die Auswendiglernen unzählige Listen von Prinzipien ist alles wert.",2,0.0,0.0,0
5665,5665,60e71fa5025efa0022a67219,"top dozent, spannende themen, schwere prüfung",4,0.0,0.0,0
6868,226,5a822eadfbb086001a992e3c,"Interessante, aber komplizierte Vorlesung",4,0.0,0.0,0
7735,1093,5d19fbf720ec37001cbe3cc2,"Sie haben große Unterschiede in der Einstufung zwischen den drei Professoren, keine Standardisierung und unberechenbar.",1,0.0,0.0,0
2106,2106,5c45c6ed7236dc001c4e4993,"Prof. Serra macht das klasse und hat sich sehr mühe gegeben den Stoff verständlich zu übermitteln. Sehr faire Prüfungen, die vom Niveau gut den aufgeschaltenen Übungsprüfungen entsprochen hat. ",5,7.0,0.0,1
5960,5960,61ea9d2f7cd6e20021dc5c40,"Mit Abstand die am schlechtesten organisierte Vorlesung in der ganzen Wirtschaftsfakultät. Eine Schande, dass die UZH so etwas zulässt.",1,0.0,0.0,0
2523,2523,5c6287229e7208001cfd19be,"Viel Aufwand, intransparente Übungsbewertung aber faire Prüfung.",3,0.0,0.0,0
4738,4738,5eea13650b37f90022ee11d2,"Stoff:  - Teils spannend, teils sehr langweilig.  - Viele Wiederholungen, Cleavagetheorie von jedem Prof gefühlt wieder neu in die Vorlesung eingebracht. Struktur an sich schlecht, wie schon im ersten Semester, viel zu viele Profs und geringe Übersicht. Gewisse Vorlesungen (Policy-Analyse von Prof. Widmer und Vorlesung EU von Prof. Slapin sowie die Abschlusssitzung) bleiben ohne fundierten Inhalt und wurden auch nicht wirklich geprüft. Andere wiederum sehr spannend und sehr unfangreich, sodass man studenlang darüber referieren könnte (z.B Block von Dr. H. Smidt) Prüfung:  -Fair, nicht sehr einfach, aber machbar.  ",3,3.0,0.0,1
7771,1129,5d22ec0c6b30c8001cd5f9c5,"Äußerst nützliches Modul! Richtige Literaturforschungstechniken, Referenzmanagement, Bibliometrie, all das, was für jede Masterarbeit wichtig ist. Super nettes Team, sehr organisiert und transparent. Die Vorlesungen könnten irgendwann etwas trocken werden, aber bedenken Sie, dass es wirklich nützlich ist, dass es erträglich ist. Es gibt keine Prüfung, sondern ein Portfolio, das am Ende des Kurses abgegeben werden muss, was ziemlich viel Arbeit ist, aber es lohnt sich und gut innerhalb der erwarteten Arbeitsbelastung eines 3 ECTS-Moduls.",5,1.0,0.0,1
1253,1253,5b3333c20aa5d6001abdad71,"Relativ viel Aufwand und man ist als Gruppe sehr auf sich alleine gestellt. Nicht empfehlenswert, wenn mann sich mit Statistikprogrammen nicht auskennt (von Stata, R oder SPSS sollte man eines schon ein bisschen beherrschen). Die ganzen Auswertungen müssen ganz alleine sozusagen ohne Anleitungen gemacht werden.  Dafür aber ein sehr praxisorientiertes Seminar, bei dem man auf jeden Fall etwas lernt. ",3,0.0,0.0,0
9120,2478,61fceea1dfdc2600218f926b,Sehr nette Professorin und sehr interessante Themen!,5,0.0,0.0,0
7260,618,5c347a3b31c957001c24ff5b,"nicht an der Lecutre, einfache Credits",3,3.0,2.0,1
4221,4221,5e27109555a2e800227aca81,"Management: es ish müehsam am dozent zuezlose will er eifach nume alles abliest und d vorlesig ish am morge am 8i gsi also han ich eifach immer de podcast gluegt (natürlich uf doppleter gschwindigkeit). Vode üebige hetts au en podcast geh aber han d üebige vom inhalt her ned so sinnvoll gfunde, ade prüedig ish au gfühlt nur ei üebig dezue cho.   Marketing: de dozent hett vo afang aa gseit das mer zum bestah nöd id vorlesig muess cho (es hett kein podcast geh) und darum han ich eifach selber s skript dureglese und das hett glanget (ish eig alles nume uswendig lerne gsi). ",2,0.0,0.0,0
6186,6186,620df54598b23b002105dd3a,"Super Dozentin, Katja Rost ist wirklich der Hammer und kann die Inhalte gut vermitteln. Auch ein sehr spannendes Thema und eine faire Prüfung.",5,0.0,0.0,0
5672,5672,60e96f0f38e98f0022b9f568,"Super Fach, auch wenn es online ist. Würde ich immer weiterempfehlen.  ",5,0.0,0.0,0
2383,2383,5c54334d347055001c6cf206,"Mikrobiologie zwar verständlich erklärt, aber zu oberflächlich, braucht viel Eigenrecherche. Praktikum etwas mühsam, aber sehr spannend und lehrreich. In der Prüfung wurde ziemlich auf Chemolitorophie, Chemoorganotrophie etc. herumgehackt, in der Vorlesung aber nicht so gut erklärt.   Virologie zum teil ganz oke und zum Teil sehr gut. Praktikum findet vor den Virologie Vorlesungen statt, man geht also mit 0 wissen dahin aber war ok.   Immunologie sehr schlechter Dozent, unübersichtliche Vorlesung, schlechtes Englisch, am besten seber Stoff erarbeiten mit Buch oder so. Prakrikum war spannend.   Im Gross und Ganzem war die Prüfung OK aber auch ein bisschen unfair. Virologie hat mit dem Verstehen vom Stoff nicht so viel zu tun, nur unöttiges Detailwissen. Immunologie waren die Fragen/Antworten etwas unklar formuliert. ",3,4.0,0.0,1
7207,565,5c19599765b1ae001b9908c1,"Der Professor ist ein Klassenakt. Naht zu kümmern alle Studenten versteht alle Konzepte. Es ist, wie immer ziemlich einige Arbeit, aber am Ende eine sehr gute Klasse, die ich sehr empfehlen würde, um jeden, der an Finanzen interessiert ist.",5,0.0,0.0,0
7248,606,5c279c3d083b0a001c8366c0,"Ich hatte das Gefühl, dass sie sich nicht um ihre Schüler kümmern. Dozent und TAs lasen einfach die Dias. Zuordnungen bezogen sich nicht auf die Vorlesungen.",1,8.0,2.0,1
1185,1185,5b2a65249d2efb001ab9fb2d,"Finde das Fach verschafft einen sehr guten Überblick über die verschiedenen Finanzinstrumente, man lernt auch Risiken zu berechnen und so besser abschätzen zu können und auch kritisch darüber nachzudenken. Alles in allem sehr gut. Im Verhältnis zur Stoffmenge denke ich aber, sind 3 Credits etwas zu wenig. ",5,1.0,1.0,0
2607,2607,5c6aa97b0f0ace001c397a9b,Vorlesung bringt nichts und die Prüfung ist komplett anders wie die Übungen / Midterms.,5,0.0,0.0,0
1123,1123,5b2387fff83426001adac6cd,"Interessant. Vorlesung selbst ist nicht besonders klar, man sollte selbst noch Literatur anschauen.",4,2.0,0.0,1
4180,4180,5e208e893a26680022852e1f,war kein mal in der Vorlesung und habe 3 Tage vorher paar mal die Vorlesungen durchgelesen um zu wissen wo was steht. Hat für ne 4.25 gereicht,4,1.0,2.0,0
6508,6508,62c8219d8b0d7b00213bf62e,"Spannende Themen, wichtig für das Grundverständnis. Dozenten unterschiedlich gut, aber insgesamt okay. Prüfung fair, nicht allzu schwer um zu bestehen aber dafür schwierig, eine gute Note zu erreichen",4,0.0,0.0,0
3313,3313,5d123c26f319ef001c79f98f,"Sehr interessante Inhalte, aber chaotische Organisation mit 8 verschiedenen Dozenten, die teils kaum verständliches Englisch sprachen. Wenig Struktur, daher fand ich es schwierig zu lernen. Prüfung machbar, aber wenig Zeit (1 Stunde für 48 Fragen) und grosser Unterschied im Schwierigkeitsgrad der Fragen je nach Dozent.",3,2.0,1.0,1
1002,1002,5b0ff95b8e1548001a0007ed,Sehr interessante Einblicke in ihren Beruf! :),5,0.0,0.0,0
8533,1891,600b391453af120022b3286c,"Schöner Überblick über Theorien im Verhaltensökon. Beginnend mit einigen mathematischen Beweisen. Meistens mit Axiomen und Modellen, um Aufgaben zu lösen. Prof ist sehr nett und hilfsbereit, erklärt Konzepte und Methoden sehr sorgfältig. Ein paar benotete Hausaufgaben bereiten Sie auch gut auf die Prüfung vor. Abschlussprüfung: Fair. 3 Fragen und wählen 2.",5,0.0,0.0,0
6256,6256,6282a0d771fd050021643e7e,"Amana çktürüm, zum ehrlich si: Wer ned lernt hett 0% Chance. Mached d Ufgabe etc. Es isch würkli schwer und zums halbwegs chönne verstah münd ihrs leider implementiere. Kommunikation isch leider schlecht. D wöchentlichi Exercises sind komisch gstellt und i de Lösige gitts meistens Fehler. Tutore Qualität isch sehr unterschiedlich. Einige erkläred Theorie ufgabe etc. huere guet anderi nüt🙃🥲🖕🖕🏻🖕🏼🖕🏽🖕🏾🖕🏿",1,0.0,0.0,0
405,405,5a67c7f4917cb6001a9ce6d5,Habe spannendes dazugelernt. War aber zum Teil auch ziemlich anspruchsvoll.,4,0.0,0.0,0
2240,2240,5c4b375c0f904e001c2866e8,"Interessant, prüefig jedoch en scheiss und voll nid themabezoge, vieli fallene ",3,12.0,1.0,1
8155,1513,5e4acc4a42919e00222157d1,"Nehmen Sie diesen Kurs nur, wenn Sie bereits viel über Regression wissen, da es mehr eine alternative Linse bietet, um das Material durch zu sehen. Absolut lohnenswert für Leute, die Statistiken ihren Fokus machen wollen jedoch. Wenn Sie bemerken, dass Ihr Jahr hat eine schlechte Ernte von TAs sollten Sie sofort fliehen.",4,0.0,0.0,0
2159,2159,5c4828d0d5cd47001cbda4be,Prüfungsdesign ist das grösste Hindernis und die grösste Frechheit dieses Faches. ,1,1.0,0.0,1
1106,1106,5b226fa5f83426001ad9b13e,Empfehlenswert 👌,5,0.0,0.0,0
404,404,5a67bac6917cb6001a9ce520,Unterricht war ne katastrophe aber Prüfung war fair ,3,1.0,0.0,1
2187,2187,5c497c45aaf8a6001c772154,"Klar muss man diesen Kurs in einem Bachelor Studiengang haben, die Idee ist gut. Jedoch mangelt es bei der Durchführung. Leider kriegt man bei den Aufgaben kein Feedback, was einen Lerneffekt schwer behindert. Schon eine simple Punktzahl wäre ein Anfang. Auch da die Aufgaben und Onlinetests erfolgreich absolviert werden müssen um das Fach zu bestehen. Diese fehlende Transparenz hat mich sehr gestört. ",2,9.0,0.0,1
637,637,5a774309e9eb9a001a0c0075,"Spannend, aber ein eher grosser Aufwand. ",4,0.0,0.0,0
9091,2449,61f6a886cccb660021bbb495,"Fair prof, interessiert am Wohlbefinden seiner Schüler Workload hoch, zu viele Übungen Keine Schein-Abschlussprüfung",2,0.0,0.0,0
5497,5497,60b8c4051eb6550022f5038e,"thematik wäre spannend, prof aber ziemlich langweilig",2,0.0,0.0,0
6254,6254,627cf7d6b7a8b10021094954,"Sehr spannende vorlesung. die prüfung war online & open book. Einziger kritikpunkt: Jemand, der nichts gelernt hat, konnte mit ctr+c eine gute note erreichen. Hätte also nicht so viel zeit investieren müssen",4,0.0,0.0,0
8719,2077,60c1eaf7a44bdf00220edf02,Nicht so schlimm.,3,0.0,0.0,0
3748,3748,5d7b6275ea63be001c0a4bac,"Spannendes und gut strukturiertes Modul. Die Dozenten haben es gut vorgetragen.   An der Prüfung wurden jedoch Detailfragen gestellt, die man ohne aufwendiges Lernen nicht beantworten konnte. Zudem musste man die Fragen (und Antworten) langsam und korrekt lesen, um die richtige Antwort anzukreuzen. Dennoch ist die Prüfung ""machbar""   Meiner Meinung nach müsste man die Prüfung einfacher halten oder mehr Credits bekommen  ",3,3.0,1.0,1
5121,5121,5ff706be29826f0022fb75bf,Sehr spannender Stoff. Leider aber für 3 Credits zu viel Aufwand.,3,0.0,0.0,0
3786,3786,5d8c5910dbfbcd001c15cb74,Todlangweilig,1,4.0,0.0,1
2073,2073,5c4305f86ebd2f001c2c8546,"Beste VL die ich bis jetzt an der UZH hatte. Workload aber ziemlich hoch, also wahrscheinlich nur empfehlenswert wenn einem das Thema interessiert. Gab fast jede Woche eine benotete Übung und Text/e zum lesen —> Prof. gibt sich aber sehr viel Mühe, auch wird jede Übung korrigiert mit Notizen zurückgegeben, man kann also sehr viel lernen. Texte sind meistens auch nicht die „anspruchsvollsten“ zum lesen, sondern z.B. Übersicht über Thema von einer Website also auch nicht soo ein Zeitaufwand. Prüfung war am Ende dann auch recht einfach.",5,3.0,1.0,1
5723,5723,6102d488c91c760022e65eb8,Ein einziges Chaos.,2,0.0,0.0,0
9332,2690,62b437a17faad300210e857d,Seltsame Prüfung und abgesaugte Note. Die Statistiken sind irreführend,1,0.0,0.0,0
1048,1048,5b1ad3d925b675001aa5c0ef,"Äusserst zeitaufwendiges Modul (~15-30 Stunden pro Woche pro Person [Informatik 2 ist nichts, gar nichts dagegen]), wenn man keine Erfahrung mit REST o.Ä. Konzepten hat. Es wird ein Brettspiel in Java implementiert und die Arbeitsteilung in ein Front- und Backend vorgenommen. Die Zusammenarbeit & durchgehende Integration ist der Schlüssel zu einem sauberen & gut laufenden Spiel. In diesem Modul habe ich in meiner Studienzeit bisher am meisten gelernt; es ist zwar aufwändig und manchmal frustrierend, aber es zahlt sich aus, wenn man danach in diesem Bereich sein Praktikum absolviert.   Nichtsdestotrotz sind diese 6 ECTS lächerlich wenig. Es gibt keine Worte dafür, wie viel Mehraufwand man am Institut für Informatik für die gleiche Anzahl Credits im Vergleich zu anderen Instituten hat. Ich denke 12-15 ECTS wären ok, aber auf keinen Fall weniger....",3,2.0,0.0,1
