,Unnamed: 0,_id,review,score,upvotes,downvotes,sum
4055,4055,5e0f56a1380698001e38f1e6,Extrem viele Theorien und sehr abstrakt am Anfang. Gibt gewisse spannende Teile aber 3/4 der Vorlesung war ziemlich langweilig (subjektive Meinung),2,0.0,0.0,0
9142,2500,620390407d573500219f892a,"Gute Übersicht über CS im Allgemeinen. Lehrpersonal ist extrem motiviert und die Prüfung war fair. Die ""Wissenschaft"" hinter dem Thema neigt dazu, etwas offensichtlich zu sein und erinnert mehr an eine Philosophieklasse als CS, aber es ist immer noch ein guter Kurs für ein erstes Semester.",4,0.0,0.0,0
1599,1599,5bb3e0ca417f6e0019b4c15f,"vorläsig mässig, stoff aber nid so umfangriich und prüefig easy",4,0.0,0.0,0
3567,3567,5d23005a6b30c8001cd6195d,"Vorlesung und unterlagen mässig, prüfung (fs19) voll easy",3,0.0,0.0,0
8967,2325,61db63aead18a3002180edbd,Mach schon!,5,0.0,0.0,0
7189,547,5c1744bec86872001b1cead4,"Die Aussagen des ""Prof."" sind lächerlich. Er spricht die ganze Zeit darüber, wie erfolgreich er ist und wie viel Geld er bekam, und dass alles andere an der Uni gelehrt ist nutzlos. Eine Menge ""heiße Luft"" und prahlen.. aber nicht viel mehr. Folien sind nur Kopien der gesamten wikipedia Seiten. Es ist ein absoluter Witz! Die Hälfte der Leute bekam eine Mail, dass es offenes Buch ist.. die andere Hälfte nicht sehr gut organisiert! Würde geben 0 Sterne, wenn möglich",1,12.0,3.0,2
8430,1788,5fd8a35a439a1c0022d9e388,Wenn Sie ein freier Fahrer sind und Sie einfache Credits wollen - nehmen Sie es Wenn Sie etwas lernen und mit einer sehr guten Note belohnt werden wollen - bleiben Sie weg von diesem. Mehrwert= 0,1,0.0,0.0,0
7304,662,5c41ddf46ebd2f001c2be71a,Schlechteste Vorlesung in der,1,4.0,0.0,2
2470,2470,5c5cafd95112ef001c6bb41b,Eifach öpis,3,2.0,1.0,1
2569,2569,5c69d8580f0ace001c389803,Schreckliches Fach. Absolut unnötig für die meisten aus der Erdwissenschaft. Vorlesungen sind zum Einschlafen. Das Fach ist nicht strukturiert. Einfach übel.,1,0.0,0.0,0
3747,3747,5d7b61cfea63be001c0a4b06,"Das Seminar fand dieses Jahr online statt. Im Vorhinein musste man an einer online Diskussion auf OLAT teilnehmen und eine Präsentation vorbereiten. Das Seminar selbst ging über 2 Tage, die sehr lang waren. Die vorgestellten Themen fand ich nicht alle so interessant, aber der Dozent hat sich bemüht das Seminar angenehm zu gestalten und alle Teilnehmer mit einzubinden. Da man alles innerhalb von ein paar Tagen vor Semesterbeginn abhaken kann, sind es easy 2 ECTS.",4,1.0,0.0,1
2429,2429,5c5ae0d4f265a5001c581c29,"Viel Aufwand, Dozenten teilweise didaktisch schwach, teilweise gut. Ergänzende Lektüre von Vorteil aber nicht zwingend notwendig. Prüfung von einfach (Becher) bis schwierig (Wenger). Das Modul hätte aber mehr Potential..",3,2.0,0.0,2
1109,1109,5b228757f83426001ad9e270,Sehr gute Dozentin.,5,0.0,0.0,0
8969,2327,61dc208aad18a3002181197e,"Interessanter Kurs, der nicht zu anspruchsvoll ist und das Grundwissen über Signaltheorie beinhaltet.",5,0.0,0.0,0
5187,5187,6007f0c27a28300022813a81,"Es het es Zitli brucht, bis ich mich ad Just gwöhnt han. Mit de Zit hani ihri Vorlesige aber immer spannender gfunde und s Fach isch zu eim vo mine Lieblingsfächer worde. Isch au e sehr fairi Prüefig gsi.",5,0.0,0.0,0
4238,4238,5e293ee0c2ad270022b09ee1,"Stoff spannend, Dozent super, durch Open Book aber Zeitstress, im Nachhinein hätte ich mehr auswendig gelernt Note: 4.25",3,1.0,0.0,1
815,815,5a8ed74a3a7bb7001a50250e,Fach ist ganz ok... Ähnlich wie Rechtsgeschichte. Prof. Babusiaux vermittelt den Stoff aber sehr gut. ,3,3.0,0.0,2
1150,1150,5b278c2490d2fa001a7cf4d3,Super faire Prüfung. Inhalt ist Interessant und Professor ist didaktisch sehr gut. ,5,0.0,0.0,0
7212,570,5c1a7910942fba001bcf3db5,Freier Kredit,4,1.0,0.0,1
8147,1505,5e4196572498c3002208767e,Wirklich interessant Kurs! Moore macht einen guten Job,5,0.0,0.0,0
4223,4223,5e2711c555a2e800227acb93,"Eifach öppis, lernufwand i keinre relation zude ECTS.",2,3.0,0.0,2
7544,902,5ca627b275cd01001ca7d986,Der Kurs ist im Grunde eine Wiederholung von Anatomie und Physiologie. Jede Woche haben Sie eine Prüfung am Freitag. Sobald Sie eine Präsentation geben müssen. Jede Woche müssen Sie einige Papiere lesen und einige Fragen zu ihm zu beantworten und zweimal müssen Sie einen Bericht über die praktischen Übungen übergeben.,3,0.0,13.0,0
2782,2782,5cad9644878a9e001c3ae94d,Sehr spannend aber leider auch sehr schulisch. Der Aufwand ist zu gross für die 3 credits. Spannende Lektürenauswahl,3,3.0,0.0,2
6722,80,5a61b3b2e9399e001ac57a4a,"Nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein. nein, nein, nein.",3,0.0,0.0,0
1643,1643,5be4142514aab6001b10a7a5,Eine der interessantesten VL im BF!,5,5.0,0.0,2
2254,2254,5c4ca135ddd2d4001c1be20a,"Wenn es ein unfairer Prof gibt im Assessment, dann ist es er. ",2,2.0,1.0,1
2269,2269,5c4f19f1dd45db001c868df0,"ultra unfairi prüefig, und vor allem viel z wenig ziit. de stoff wär eigentlich ned sehr schwierig aber sie verarschet eim bi jedere glegeheit. profs sind e katastrophe. wenigstens nett bewertet",1,26.0,2.0,2
4023,4023,5e02128ba36db9001e905e25,"Danke, aber nein danke",1,1.0,1.0,0
5720,5720,610255d5c91c760022e65937,"Gut strukturiert, nette Dozenten",5,0.0,0.0,0
5710,5710,60f9179a73d1b40022e0203c,"Das Verständnis der Theorie muss im Prinzip nur soweit reichen, dass man die aufgaben in der Prüfung lösen kann - wenn also gegen ende der Vorlesung die übungsserien langsam durch sind, schaut direkt die Alten Prüfungen an und übt diese, man sieht sofort die Muster von Aufgaben, die immer gleich bleiben.  Am anfang der Prüfung, die ein-minuten Aufgaben, testen ein wenig das allgemeine Verständnis, aber die anderen Aufgaben sind sehr gut abschätzbar.",5,0.0,0.0,0
5608,5608,60dbe88a8735220022362cdb,Wirklich fair - trotz Zeitdruck bei Excelprüfung,5,0.0,0.0,0
8687,2045,60a3ae29589d9200226ac096,"Definitiv der schlechteste organisierte Verlauf der Bewertung, es war nur ein großer Witz",1,0.0,0.0,0
1500,1500,5b96de8e50df1b001a899e91,"Interessante Vorlesung bei Wegner, Hora wie immer trocken und langweilig. Prüfung ist recht schwer und unter enormen Zeitdruck zu lösen.",3,2.0,0.0,2
3453,3453,5d1a5cb320ec37001cbeac6c,"schreckliches fach. alle dozenten & übungsleiter allesamt inkompetent, können überhaupt nicht erklären. wenn man bestehen will muss man den stoff alles selbst erarbeiten & beibringen. folien völlig unübersichtlich & oft unbrauchbar.  würde das fach nie wieder wählen. leider zu spät bemerkt wie scheisse es ist & konnte nicht mehr abwählen",1,1.0,0.0,1
7798,1156,5d2c1bc067168f001cf52e1a,"Der Profi ist toll. Wirklich unterhaltsame Vorlesung und Sie lernen viel. Es gibt keine Prüfung am Ende, aber ein Abschlussprojekt, das eine Menge Arbeit ist! Auch die Aufgaben sind wirklich hart und nur in Gruppen machbar. Es gibt eine Papierpräsentation und eine mündliche Note als gut. Alles zusammen kann ich den Kurs empfehlen (vor allem, wenn Sie Prüfung nicht zu sehr mögen), aber während des Semesters ist es eine Menge Arbeit.",4,2.0,0.0,2
3023,3023,5d009b008aa9a0001ce29024,"Spannende Inhalte, gute Übungen, in der Prüfung kamen mehr Fallbeispiele als Theoriefragen, das fand ich sehr gut.",4,3.0,0.0,2
4091,4091,5e162b4d18458d001e6094fd,Schrecklich! ,1,2.0,0.0,2
979,979,5b0d57ab0ecf45001a1a91ad,"chaotischer Stoff, aber sehr gut machbar",3,1.0,0.0,1
7450,808,5c5c083b422718001c524c5c,Danke für nichts - nehmen Sie das nicht. was für ein absoluter Witz.,1,4.0,0.0,2
8086,1444,5e2820a4975ea40022958908,"guten kurs, können Sie ein grundlegendes verständnis der menschen orientierten computer. es ist nicht schwierig. der lehrer ist sehr gut. und prüfung ist einfach.",5,2.0,1.0,1
9456,2814,62dfcf7f2e00a000213498d6,"Professor ist sehr engagiert, hilft den Studenten sehr und macht den Kurs interessant. Allerdings werden Informationen meist mündlich verbreitet, so dass es ganz einfach verpasst werden kann. Prüfung war okay, die meisten Fragen mit einem Denkanstrengung möglich.",4,0.0,0.0,0
5659,5659,60e5bd6f0b2ff30022af5b39,"Crazy vill Stoff, aber mega spannend und super Vorlesig. Drahblibe, zuesätzlich mitem Buech (Vollhard) lerne und a di freiwillig Midterm gah wo en Drittel zellt, hilft.👍 good luck!",5,0.0,0.0,0
82,82,5a5f2a71be6796001a9d99ab,unglaublich chaotisch ufbaut. ,1,0.0,1.0,0
1838,1838,5c2a3e783883e8001c05a27a,2 ECTS für Allgemeinbildung. Sinnvoll? Nicht unbedingt,3,1.0,5.0,0
3832,3832,5db75c811446f8001cf5a110,"Ich habe zwar eine sehr gute Note erreicht, allerdings nur aufgrund der Tatsache, dass er immer in etwa die gleiche Prüfung bringt. Lernen wird man leider nicht sehr viel aber der Prof ist wirklich ein lieber und hilfsbereiter Typ. ",4,0.0,0.0,0
3198,3198,5d0bf512a2f002001c6634f4,Prüfung sehr tricky,2,5.0,0.0,2
9436,2794,62ce5957b22ef200217df137,"Sie müssen nicht zu den Vorträgen gehen, wenn Sie nicht an den Themen interessiert sind. Meiner Meinung nach sind Noten fair. Ich denke, wenn Sie sich genügend Zeit nehmen und etwas Gutes schreiben - Sie werden auch eine gute Note bekommen. Wahrscheinlich ist der falsche Geist zu denken, dass dies ein einfacher Credits Kurs ist und folglich nicht genug Aufwand in der Zeitung setzen.",4,0.0,0.0,0
8287,1645,5efdb37e84d77900222e5156,"Es war ein großartiges Seminar, vor allem, weil es nicht um Theorie ging, sondern um die tatsächliche Realität einer Zentralbank. Sie geben viel Freiheit bei der Auswahl eines Auftrags, aber Sie können auch an ihren Vorschlägen festhalten. Ich würde es vorschlagen, wenn Sie einen professionellen Standpunkt hören möchten.",5,0.0,0.0,0
6252,6252,6278e50a3b5a6f00217a1897,"Hundert verschiedene assignments, Präsentationen, Abgaben - alle zählen irgendwie 5% der Note aber dauern mehrere ! Stunden. Vor allem die vier Notebooks die man zu zweit machen soll haben pro Person teilweise ca ~20h pro Woche gedauert (und wir hatten beide sehr gute Python Vorkenntnisse) und am Ende hat eins 5% gezählt.   In den letzten paar Semesterwochen dann noch ein Riesen Research Projekt das 20% zählt - von Daten scrapen bis Machine learning Modell basteln.   Note setzt sich zusammen aus:  10% Mitarbeit - Präsenz, komplett intransparent, Namenschilder aber man wird nicht aufgerufen etc.  10% Präsentation über irgendein anfängliches Research Thema  20% Notebooks - komplett übertrieben!  20% Research proposal, 20% Research Projekt, 10% final presentation, 10% final written report in den letzten 3-4 semesterwochen wtf!   Übrigens sind alle Aufgabenstellungen noch dazu super verwirrend und nicht klar. So schade, hab mich auf das Thema gefreut, aber der Kurs ist all over the place….  ",1,0.0,0.0,0
8102,1460,5e2c29991cf093002204818f,Dieser Kurs hat den Vibe Check nicht bestanden,2,0.0,0.0,0
9250,2608,6297703db10c690021e8e88b,"Ich werde Ihnen diesen Kurs nie verzeihen! Danke Christoph Vogel, dass Sie den gesamten Kurs auf Ihren Schultern getragen haben und mich mit 4.75 das erste Mal passieren lassen.",1,0.0,0.0,0
4917,4917,5f3987d19c332e0022070c3f,"Grosse Vielfalt, jedoch werden alle Themen holzschnittartig erklärt und nach zwei Vorlesungen ändert sich das Thema wieder komplett.",3,0.0,0.0,0
8719,2077,60c1eaf7a44bdf00220edf02,Nicht so schlimm.,3,0.0,0.0,0
2991,2991,5cfab49fdd2309001c12ba39,"Interessant, man lernt die Hürden kennen, jedoch sehr theoretisch und nicht sehr angewandt. ",4,0.0,0.0,0
3669,3669,5d42d9ab2df369001c806dca,"Hat super viel Spass gemacht. Unterkunft ist top. Viele Betreuungspersonen, sodas man auch mal Fragen stellen kann.",5,1.0,0.0,1
5599,5599,60d9accc275c21002223ca4a,"Interessant, Prüfung kann man sicher nicht perfekt lösen, aber Bestanden sollte drin sein; manche Kursbaustein sind masslos übertrieben an Aufwand.",4,1.0,0.0,1
2969,2969,5cf8ca9218dfce001cc28522,"die kommen selbst nicht klar auf ihre neue MC prüfung, war einfach etwas.  aufbau des moduls allgemein katastrophal nur online tool war gut gemacht ",2,11.0,2.0,2
3662,3662,5d4182d0267154001c2dd372,"Viel viel viel Stoff! Dabei ist Mut zur Lücke nicht empfehlenswert. Insbesondere bei Emotions- und Motivationspsychologie wird einiges an Detailwissen abgefragt. Man lernt die Dozierenden mit der Zeit recht gut kennen und merkt, was Ihnen wichtig ist und wie sie ticken. Strenge Zeit wars aber es sind sehr interessante Vorlesungen und Themen. ",4,2.0,0.0,2
8787,2145,60dd6aaf61e4a50022201532,"Toller Kurs mit einem großen Lehrer. Alles wurde klar erklärt und so dass jeder folgen konnte. Prüfung war sehr fair, aufbauend auf den Übungen, die gemeinsam im Unterricht gelöst wurden. Ich lernte eine Tonne! 100% würde empfehlen!",5,0.0,0.0,0
4842,4842,5f03ecb419c9e50022f074af,"Inhaltlich interessant und lehrreich, vor allem die Gastvorträge. Leider recht Selbstvermarktung des Dozenten und seines Buches. Man schafft die Prüfung immerhin problemlos ohne Buch.",4,0.0,0.0,0
3412,3412,5d17a67d996aef001ce053ce,"Die Veranstaltung ist eher wie ein Seminar aufgebaut (Vorträge, Übungen, Miniprojekt + Bericht).",4,0.0,0.0,0
8791,2149,60ddd87061e4a50022202f0d,"Bedauerlich, den Kurs zu nehmen, Prüfung Einstufung ist so lächerlich",1,0.0,0.0,0
2346,2346,5c52c21c98a84a001c6525b5,Super Prof. Alles sehr ausführlich erklärt zum Teil auch zu ausführlich. Übungen waren auch top. Nur hat mir ein Podcast gefehlt.,5,1.0,1.0,0
5711,5711,60f9af14acd19e0022b24681,Sehr spannendes Thema kann es sehr empfehlen!,5,0.0,0.0,0
8666,2024,60695e8191db620022bce71d,"sehr interessantes Thema, sehr reasearch-paper vorwärts, faire Prüfung, guter Überblick über wichtige Techniken in der Ökonometrie",4,0.0,0.0,0
5359,5359,602ee71917f7150022fa20d6,Für ein erfolgreiches bestehen der Prüfung solltet ihr unbedingt die Übungen selbst lösen. Luchsinger ist ein super Prof aber sucht euch einen (für euch) guten Übungsleiter. In den Übungsstunden werden die wichtigsten Thematiken nochmal erklärt und wertvolle Tipps gegeben. Zur Prüfungsvorbereitung ist es hilfreich die alten Prüfungen zu lösen.,4,0.0,0.0,0
9170,2528,620a71e579a9a000215b4b10,"Guter Einführungskurs zum Softwaredesign und -bau (kein Java-Tutorial) mit einem starken Fokus auf praktische Anwendungen. Der Dozent ist sehr motiviert und die Kurse waren angenehm. Einziger Nachteil war, dass die für das Projekt verantwortliche TA ziemlich chaotisch war, trotzdem würde ich den Kurs empfehlen.",4,0.0,0.0,0
5471,5471,60a7eab4e04c96002250dca0,Das Fach sötti 6 ECTS und Schmerzensgeld gäh,1,0.0,0.0,0
1576,1576,5ba8e89d9432d400197a8721,sehr langweilig,1,1.0,7.0,0
170,170,5a60a10ee9399e001ac53e6e,"eigentlich sehr interessant, aber die prüfung ist eine Zumutung und überprüft nicht ob man den Stoff verstanden hat, sondern ob man die deutsche Sprache genügend gut versteht um die verschachtelten Doppelverneinungen richtig zu interpretieren. ",3,1.0,1.0,0
1219,1219,5b2bf5b4629cb1001a76722b,Viel Aufwand für wenig Punkte.,3,0.0,0.0,0
3334,3334,5d134976994651001c032394,Unnötig im ersten Jahr. Vorlesung viel zu komplex.,2,0.0,0.0,0
4930,4930,5f437a686b547e0022133802,"Thema sehr spannend, leider ultralangweiliger dozent",2,0.0,0.0,0
4360,4360,5e3d6929bbc7780022b6f919,"Development economics ist ein sehr spannendes Thema und der Dozent weiss sehr viel. Die Vorlesung war im grossen ganzen sehr empfehlenswert. Die Vorlesung war im HS19 nur in der ersten Semesterhälfte und deswegen war viel Arbeitsaufwand in den ersten sechs Semesterwochen konzentriert. Man muss 6 Problem Sets in 6 Wochen abgeben und sehr viele Papers lesen. Wen aber die Thematik interessant findet, wird diese Vorlesung geniessen und wenn wer die Papers anschaut wird eine gute Note schreiben.",4,0.0,0.0,0
640,640,5a774d10e9eb9a001a0c0211,"Gute, aktuell gehaltene Vorlesung, die echten Praxisbezug hat. Dozierender ist engagiert und lässt sich auch gerne auf Diskussionen während der Vorlesung ein. Faire Prüfung, das Skript reicht völlig aus dafür.",4,1.0,0.0,1
1407,1407,5b4e7e4d1b9f7e001a2f7b5e,"Den Pflanzenteil weglassen würde der Vorlesung gut tun. Grösster Aufwand im Bachelorstudium! Trotzdem gute Vorlesung, danach versteht man alle anderen Module viel genauer xD",4,6.0,0.0,2
7911,1269,5dc41fbbd3c8f1001c1f5773,Nur eine Wartezeit.,1,0.0,0.0,0
4878,4878,5f11767e07ecca00220d3177,"An sich spannende Vorlesung, und falls man Neurobio schon hatte gibt es auch relativ viel Wiederholung. Dozenten waren von sehr gut/organisiert bis sehr schlecht/chaotisch, was sich während der Corona-Krise besonders gezeigt hat.... Stoffmenge mal wieder massiv übertrieben aber die Prüfung (jedenfalls Corona-Version) war relativ fair, wurde jedoch streng bewertet. Insgesamt (wie so oft an der MNF) zu viel Aufwand für nur 5 Credits...",3,0.0,0.0,0
7239,597,5c23351055d301001c843dc2,"Cool, ich schätze, wenn Ihr Interesse an Fossilien. Zu viel wird von den Studenten erwartet (man muss 5 Fossilien identifizieren, die nicht immer die schönsten Exemplare sind). Examen jeden zweiten Tag über das Fossilienmaterial gelernt am Tag zuvor. Nicht glücklich über diesen Blockkurs.",1,0.0,0.0,0
4060,4060,5e11efb5ed4bca001e7251d5,"Übungen sehr sehr aufwendig. Davor sehr übersichtliche folien. Lernziele sehr gut dargestellt. Man weiss genau was man wie lernen muss. Würden alle dozenten die folienstruktur von herrn weibel übernehmen, wäre das studium weniger mühsam und kerninhalte besser ersichtlich",4,0.0,0.0,0
7569,927,5cd984156b6a5e001c8e80b5,Suuuuper langweilig! Schreckliches Englisch! Keine Struktur!,1,1.0,9.0,0
7628,986,5cfab685dd2309001c12bb2a,"Ok, aber eine Menge Arbeit für die Credits. Zum Glück gibt es nur 1 Prüfung für 2 Semester, und dann ist die Prüfung 2 Wochen vor Semesterende...",3,1.0,0.0,1
4578,4578,5ecfa61cef5eac0022cacd2b,"Folien katastrophal vollgekritzelt. Übungen nicht wirklich zu gebrauchen (verzichtet auf die Excel Aufgaben). Probeprüfung viel zu einfach im Vergleich zur richtigen Prüfung. Wie man sich wirklich gut vorbereiten soll, ist mir ein Rätsel. Dieses Jahr etwas Zeitdruck vorhanden. Pflichtliteratur kann ohne schlechtes Gewissen ignoriert werden.",2,0.0,0.0,0
348,348,5a65c20a6e7c4f001abb6b10,"Prüfung fair gestaltet, podcast ok",3,0.0,0.0,0
3243,3243,5d0cffeba2f002001c670cc1,"Thema sehr spannend, auch das Buch vom Dozenten ist gut, wenn auch etwas einseitig. Prüfung etwas glückssache, da die Fragen nicht immer klar gestellt. Gastvorträge von sehr spannend (SBB, Stadtrat) bis sehr langweilig. ",3,0.0,0.0,0
6302,6302,6299dd44c75dcc0021a3a9d9,Fach ist anspruchsvoll aber man lernt wichtiges. Nicht 3 Credits wert aber hab Gefühl ich kann jetzt was. ,4,0.0,0.0,0
8416,1774,5fbfa46c0d2b4a0022548f45,"Schreckliche Klasse, man kann nicht unterscheiden, was der wichtige Teil zu studieren ist. Extrem unklar und verwirrend",1,0.0,0.0,0
1701,1701,5c053373f14149001b6895b0,"Schlimmstes Seminar ever. Viel zu viel Aufwand, unklare Leistungsbewertung und unangenehme Atmosphäre",1,0.0,0.0,0
8311,1669,5f059a7bb824250022a5d4ed,"das prof ist sehr motiviert, Ihnen die Themen beizubringen! Ich empfehle, alle drei Rezitationen eifrig zu studieren, die Prüfung ist sehr fair, es wird keine Überraschungen geben.",4,0.0,0.0,0
4348,4348,5e3c38f654a75300224ca46f,Skript ist sehr gut geschrieben und die beste Prüfungsvorbereitung. Übungen lösen auch. Wenn man alles mehr oder weniger lösen kann besteht man die Prüfung. Sätze sind sehr wichtig und werden angewandt abgefragt. Barz erklärt die Themen sehr einfach.,5,1.0,2.0,0
5229,5229,600fd81401121d002203271a,Die onlineprüfung war nicht fair. Hatte keine Mühe alle alten Prüfungen zu lösen - die online prüfung war jedoch komplett anders als erwartet & es hat die freitext aufgabe bei mir nicht abgespeicheret.,3,0.0,0.0,0
9019,2377,61e996c8c14d6f0021b270eb,Proffesor ist gut. 6 Aufgaben in einem realen Lebensfall (sehr interessant). Viel zu lernen für die Prüfung. Nur um klar zu sein: der Inhalt änderte sich von den letzten Jahr(en) soweit ich weiß. Ich fühlte mich nicht wie die Aufgaben oder etwas anderes war zu zeitaufwändig. Die Menge der Arbeitsbelastung war perfekt in diesem Jahr meiner Meinung nach.,4,0.0,0.0,0
5656,5656,60e574230b2ff30022af4cc6,"In der Vorlesung werden relativ viele Modelle und Empirie besprochen, oft aus Zeitgründen jedoch relativ oberflächlich. Der Professor erklärt den Stoff intuitiv und verständlich. Die Übung ist hingegen ein schlechter Scherz und bereitet unzureichend auf die Prüfung vor.",3,0.0,0.0,0
1744,1744,5c17d353c86872001b1d49b3,"Gute Einführung. Für Informatikphobiker nicht zu empfehlen. Selbst wenn man die Übungen nicht lösen kann in der Vorlesung (wie ich), kann man eine sehr gute Note holen, da man nur die Folien lernen muss. Nicht zu unterschätzen: Der Aufwand nach der Vorlesung in Form von Onlineaufgaben.",4,3.0,1.0,2
726,726,5a817673fbb086001a990031,"1h open book, wenig Aufwand für gute Note",5,0.0,0.0,0
7743,1101,5d1c40978a3f6d001ca2ed91,"Sehr gut strukturierter Blockkurs mit viel Input über Vektordesign und wie Mausmodelle gebaut werden. Dieser Kurs gibt viele gute Informationen und Werkzeuge für die Zukunft, wenn man sich für knusper/cas, Homologie gerichtete Reparatur und Genommodifikationen in Zelllinien oder Mäusen interessiert. Mir gefiel es, obwohl genetisches Design nicht mein Lieblingsthema ist.",5,0.0,0.0,0
6016,6016,61f136df05cb0a0021314ecb,"Tutorium bereitet gut auf Prüfung vor, VO manchmal spannend, HS21: 37/90 Punkte um zu bestehen, Durchfallquote 28,5%",4,0.0,0.0,0
6956,314,5b111cc8b77f5e001a691185,"def evaluation(programmierung): print(programmierung + „ war die scheiße) evaluation(„programmierung"")",5,10.0,13.0,0
6510,6510,62c938f60acf750021cfff9a,"Gutes Modul, viel komplizierter Stoff, nicht einfach, aber spannend. Die beiden Tutoren, besonders der zweite waren sehr schlecht. Ungenügend erklärt und durchgestresst. Wer mit sich alles selber beibringen kein Problem hat, ist hier gut aufgehoben. Ich gehöre leider nicht zu der Sorte und empfand dann auch die Prüfung als sehr schwierig, habe knapp bestanden.",3,0.0,0.0,0
7214,572,5c1ade9f942fba001bcf7ad5,"Professor ist sehr gut, interessante Vorträge, und die Arbeitsbelastung ist nicht sehr anspruchsvoll. Insgesamt ist dies ein großartiger Kurs",5,0.0,0.0,0
2521,2521,5c6286149e7208001cfd18d4,"Credits for free. Eine kurze Präsentation machen, und eine kleine Arbeit zu zweit schreiben über ein selber gewähltes Thema. ",5,1.0,1.0,0
8554,1912,6013bee0058d460022983e7d,"Tolle TA-Sessions & interessante Vorträge - in diesem Kurs kann man auf jeden Fall viel lernen! Während das Zwischensemester recht knifflig war, war die Abschlussprüfung sehr fair.",4,0.0,0.0,0
8173,1531,5e5170e2682baa0022415ac0,"Wirklich interessantes Material. Allerdings hat sich der Profi geändert und die Prüfung bestand aus 15 offenen Fragen und nicht wirklich einfach. Auch ist er super vorbereitet, aber nicht sehr deutlich erklären",3,1.0,0.0,1
8076,1434,5e2705a9a9599a0022715450,Achten Sie auf Übungen und Quiz.,5,0.0,0.0,0
403,403,5a67688c917cb6001a9cd164,"coole prüfung, locker gehalten, einigermassen relevante aufgaben... not bad",4,0.0,0.0,0
1423,1423,5b5484e65a7ff3001a464955,sehr schlechte VL ,1,17.0,1.0,2
7018,376,5b360e0c52a310001aaca2a5,"Sehr nützlicher Kurs. Sie können viel lernen, denn Sie können an acutal Projekten in kleinen Gruppen arbeiten. Sie lernen auch, Ihre eigenen Ergebnisse und Schlussfolgerungen in einer abschließenden Präsentation zu präsentieren.",5,0.0,0.0,0
4266,4266,5e2ec96536c9200022313f82,Langweilige Vorlesung aber die Prüfung ist machbar,3,1.0,0.0,1
7132,490,5bbf663cb643a10019b08880,"sehr interessante Themen, aber überwältigende Präsentationen",4,0.0,0.0,0
56,56,5a5f042cbe6796001a9d8615,Oesch staht für Ehre,5,3.0,0.0,2
1570,1570,5ba64e44f5681d0019d4ad00,"Vorlesungen interessant, ""praktisch"" orientierte Übungen nicht wirklich nötig",5,1.0,0.0,1
2244,2244,5c4b7b056110a5001c61c54e," Achtung, sehr viel Stoff, die einzelnen Fächer hängen z.T. gar nicht zusammen und weisen eine völlig eigene Systematik auf",4,5.0,0.0,2
3866,3866,5dd124b4d024e0001c27ec36,"Spannend, mer tuet vill pipettiere, schafft z'zweite (Mikro) z'vierte (Immunologie) oder ellei (Virologie). Ab und zue ischs bide Uswertige chli unklar gsi, will Assistente ab und zue anderi Aawisige ghe hend, als im Skript gstande isch, aber ansuschte spannend und lehrriich. ",4,0.0,0.0,0
1442,1442,5b5afc6263021a001a2fc86b,Unnötig viel Aufwand und zum Teil unfaire Prüfung,2,8.0,0.0,2
654,654,5a79cf62a728da001a494a18,viel schwerere Prüfung wie in den Vorjahren Minimal besser organisiert wie letztes Jahr,3,5.0,0.0,2
5132,5132,5ffd76b65c53f100220fbc6f,"Dieser Kurs ist ein MOOC-Kurs. Es war eine gute Auffrischung im Bereich der Hydrologie und gibt einen guten Überblick mit spannenden Informationen. Die Videos waren sehr gut gemacht, da auch Fachpersonen (z.B. vom BAFU) sprachen und vor Ort etwas zeigten (wie wenn man eine Exkursion besuchen würde). Ich hatte keine Prüfung (wegen Covid-19) und wir hatten einfach einen Abschlussauftrag.",5,0.0,0.0,0
1056,1056,5b1e4557592cd1001a709b8a,"Sehr viel Stoff (ca 700 Folien) von dem nur ein Bruchteil an der Prüfung kommt. Aufwand wie für ein 6-Credits-Fach da viele Rechnungen und Grafiken verlangt, diese jedoch nicht in der VL besprochen werden. Kann es trotz spannender Thematik nicht empfehlen.",1,2.0,0.0,2
5802,5802,61794f1cdfac6e0021780a36,"Schwamige Prüfung, Aufgaben extra verwirrend gestellt worden. Man kann es extrem gut beherrschen und die Prüfung verhauen, weil die Aufgabenstellung so asozial ist",2,0.0,0.0,0
2713,2713,5c7bdf503870ee001c30fc6e,"Mikrobiologie: spannend, v.a  Teil Pessi Virologie: super lässig! Immunologie: hätte Begeisterungspotential; leider schlechter Dozent Prüfung: enorm viel Stoff; nicht abschrecken lassen, wird anscheinend fair korrigiert ;) ! ",4,1.0,1.0,0
